States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
32 4 2 3.89062 96 14 17 cccccccbbbcbcc Q_SS 
32 4 0 3.89062 23 13 6 bbbbbbTdbaTdbcc Q_SS 
32 4 8 3.89062 176 23 69 TdaTdacTdacccccccabTdcTdccTdc Q_SS 
32 4 0 3.89062 31 38 0 acaacTdabcaTdbbbcTdcabcabTdbTdacTdbacTdcTdaaTda Q_SS 
32 4 21 3.89062 318 24 65 bbbbbbbTdbbabbcbcbcabTdacb Q_SS 
32 4 1 3.89062 71 19 10 bbcbcbcbcbcccaTdccTdc Q_SS 
32 4 1 3.89062 68 86 0 cTdcccacTdcTdacabbbacbTdaaTdbbaTdbbTdbcbbaabaTdccabTdcabTdbTdbTdbaTdbcacaTdaTdcbaccabbTdbccbaTdcTdaacbTdb Q_SS 
32 4 14 3.89062 243 61 111 TdTdaaaabTdcabcabbabcbTdbbbbcaTdbTdbbccaTdcTdTdaTdTdTdcbTdaaabTdbTdbcTdbacTdcc Q_SS 
32 4 18 3.89062 328 97 18 bbbbbTdaabTdbTdbabaTdcbacbbTdaTdTdaTdbTdTdabaabaabcbTdTdTdcaabcbcTdbcbbTdcbbbcTdccaTdbacbTdacbbTdcabTdccbbaaTdabTdaaTdac Q_SS 
32 4 1 3.89062 63 51 6 TdbcccbcTdbTdcacbcaTdTdTdacTdcTdTdaacTdabcbTdccTdabbaaaaaTdacbTdc Q_SS 
32 4 25 3.89062 377 72 23 cccbbbbbbbcaaacTdcTdbaaTdcTdaaTdTdbaaTdaaaTdcacaccbTdccaaacbTdccbcaaaTdcbbTdcbTdbbcab Q_SS 
32 4 2 3.89062 95 117 0 TdabbTdbTdTdaccccTdccacTdcTdbcaTdaTdbbbTdccacaaccTdcTdbcbbcTdcaTdbTdbaTdcTdcacbcTdbbaaTdTdaaabaaaTdbbaTdaaacacbacaaTdbTdcTdcbccbbcabcbTdcaTdbbTdc Q_SS 
32 4 0 3.89062 22 19 5 TdacccTdcTdaacccTdcbTdcc Q_SS 
32 4 2 3.89062 100 133 0 ccbacbbacbaTdTdTdcTdbbabccTdaTdcbbaabbaacTdcTdaTdaTdbTdccbTdTdabbcbTdbbTdcbaTdcbcTdbTdacbTdbTdcTdabcTdbTdcbbacabcabbTdTdaaaaTdacbcccTdbbcTdbbTdbbbaccbTdabbTdaaaTdcac Q_SS 
32 4 0 3.89062 25 26 0 TdacaTdcTdTdbcTdaabbbaTdbbTdbccac Q_SS 
32 4 1 3.89062 64 34 6 cbcbTdTdbTdabaacbTdcTdaaTdbcbcTdcccbTdbbbb Q_SS 
32 4 0 3.89062 37 36 5 bbbbaabaaabcbTdbTdTdaTdcbabTdbaaacaaabbcb Q_SS 
32 4 2 3.89062 115 22 14 ccbbccacbaTdbTdacaTdTdcTdTdb Q_SS 
32 4 27 3.89062 405 56 50 ccccccbbcabaacTdaccbTdbbbccTdTdbcbcTdbaaabcTdcbcccabbaaaTdaTdTdTdc Q_SS 
32 4 4 3.89062 124 38 21 ccccbTdcccccTdccaccTdacTdTdaacbTdbaabacaccbc Q_SS 
32 4 0 3.89062 19 15 9 bbbbbbTdbabTdabab Q_SS 
32 4 1 3.89062 72 38 11 TdbbbcbbaTdaTdacbcbTdaaaacbabbaaTdcbTdbcacbb Q_SS 
32 4 2 3.89062 94 21 23 TdcTdcccbcccbbTdbaTdbbTdTdc Q_SS 
32 4 1 3.89062 63 71 0 ccTdaababcbTdTdcTdabTdcbcTdaTdbaacaaTdcTdbbcccTdaTdcTdabacTdbcTdccacbaTdacaaTdbTdabbbbTdb Q_SS 
32 4 1 3.89062 59 63 0 bTdTdTdTdTdbTdTdccaabaabcTdbbbbaTdTdcbbbaTdabTdTdbcbbcTdcccaTdbTdccbTdTdaabcaTdccc Q_SS 
32 4 0 3.89062 33 37 0 cbTdbTdbTdcTdcbcccaacTdababcTdbTdaabaabcTdTdTdb Q_SS 
32 4 0 3.89062 50 26 5 bbcbbTdcbbbTdaTdcTdabcaaacbaab Q_SS 
32 4 9 3.89062 223 41 35 bbbbbbbaccccbTdabbbaTdTdbbbaccabcTdcccaabbabc Q_SS 
32 4 3 3.89062 121 20 23 bbbbbbbbbcaacaaccTdbb Q_SS 
32 4 41 3.89062 496 41 50 ccbacbcbcaccbbcacTdcbcbcTdbaabbaTdccTdccTdbacb Q_SS 
32 4 0 3.89062 34 40 0 cTdTdaTdaTdbTdabcTdaaaTdcaTdbaTdbccabTdaccaTdcaTdTdcc Q_SS 
32 4 1 3.89062 61 12 8 bbcbbTdbcabbb Q_SS 
32 4 15 3.89062 282 40 32 ccccTdccacacTdaTdacaccTdbbbTdcbTdTdcTdbTdbbcbaTdcc Q_SS 
32 4 0 3.89062 26 25 5 TdabTdbTdbcaTdbbbbcTdabbacbbcb Q_SS 
32 4 2 3.89062 87 49 2 cbcbbaTdTdcbcbbbcTdTdTdaTdbcTdaacbaaabTdbbTdaccbTdbaTdcTdbcbb Q_SS 
32 4 0 3.89062 40 46 1 bbccbbcaccaTdacbcabbacbcabbaTdTdcbaTdTdaTdccTdacbbbbc Q_SS 
32 4 2 3.89062 100 26 8 cacccbbcaabacaabaabaccTdcbb Q_SS 
32 4 14 3.89062 280 66 33 bcccccccccccaaTdaTdcTdcTdccbcbcaaaTdaTdcacTdcbacccbTdacacbaabbcaTdcTdaaccccc Q_SS 
32 4 4 3.89062 142 65 8 cccaTdbTdbTdaaaabTdacbbTdaTdcaTdbbcaTdbbbbbcacbcbcbcbaTdbccaTdbabcbbTdccTdcac Q_SS 
32 4 4 3.89062 138 82 18 bbbbbcabbbabbTdbbTdcbaTdbTdbaTdacbaTdTdcbTdaTdbaTdaaacaTdbTdbTdcTdbbaaaTdaTdbaTdcTdaccaaTdccacTdbaabab Q_SS 
32 4 20 3.89062 340 32 45 ccccacbcccaacacTdaaacTdcaaacabaabb Q_SS 
32 4 3 3.89062 125 29 17 bbTdaacaccabTdaaaabacbbcaaTdbaab Q_SS 
32 4 18 3.89062 305 103 27 bbbbcTdccbTdTdccTdbcaaTdbacbccTdaTdaabbcbcTdcbbaaacTdbTdbTdbbbTdbTdabcaTdTdcabaabTdaaTdbcTdcTdcacbacTdaabbTdcTdccTdTdababbbbTdcc Q_SS 
32 4 0 3.89062 39 44 0 TdabccaTdababaccTdacbcacaacTdTdbTdbTdbaabcbbcTdaaaab Q_SS 
32 4 5 3.89062 164 11 28 bbbbbbbbbbb Q_SS 
32 4 65 3.89062 635 24 93 ccTdbccabcabcbcabbTdacTdaTdb Q_SS 
32 4 10 3.89062 232 128 17 ccccacccTdcbacbccccabaccccTdccabbcTdaaTdaTdTdcbaabccaTdcTdacaaaTdcbTdbaaaTdabbbbbcaTdbbccbTdaTdbbabTdabTdaabbbTdcbccTdcbbcTdccbabTdTdacTdaTdcTdaTdccaaTdcb Q_SS 
32 4 1 3.89062 50 45 7 bbbbbTdaTdccbcabbTdbbbacaTdaTdacTdcbbacTdcabTdabTdbccc Q_SS 
32 4 0 3.89062 36 39 2 bcbbTdaaaaaaTdaaaaabTdaacabbcTdabTdbTdccTdccTdb Q_SS 
32 4 0 3.89062 43 26 5 ccbbbTdaTdTdccbTdbbTdcTdcTdaTdaccb Q_SS 
32 4 7 3.89062 191 60 21 cbbbbbbabTdbTdcTdbTdTdbccaabbbbaaabTdccbTdcaTdacTdaTdbTdabbccaaabcTdcTdTdc Q_SS 
32 4 26 3.89062 382 80 48 bbbbbTdbabaacbcbcaaaTdcTdbaccTdacbaaacTdbTdbbabbcaTdaTdbcTdcbTdaTdcTdcaaTdccTdaaaTdcabbaacacTdTdb Q_SS 
32 4 3 3.89062 118 135 0 bacabTdTdTdabTdcaaacbTdcaTdbTdabcTdacTdabaccTdacTdcacTdaTdcTdbTdabcbTdcaccbbTdacabaTdbbTdaTdaaTdbccTdccbbbacbbacbabTdbacacbcaccaTdccTdcbTdcccbTdcccaabTdacabbbbaaTdb Q_SS 
32 4 7 3.89062 189 46 16 cccTdcbabcTdcTdbacTdbTdTdbabcacaaTdcababccaTdacaTdaabTdc Q_SS 
32 4 8 3.89062 198 31 36 cccccbcbcccbTdacTdaccTdbcTdcTdbTdcabb Q_SS 
32 4 0 3.89062 15 11 6 bbTdbababbbb Q_SS 
32 4 1 3.89062 60 80 0 caabbbacaTdbbTdcTdbTdbcccbabTdbcTdcababbbaTdabccbTdaaTdaTdbabTdcTdcTdbTdbaaTdbcbcacaTdacTdabTdaTdbb Q_SS 
32 4 1 3.89062 69 17 14 accccccccccTdbaacb Q_SS 
32 4 27 3.89062 403 38 50 ccccccccTdTdTdccTdbcacbbabcbTdacbacbTdcbcacb Q_SS 
32 5 1 3.89062 62 17 12 cddbbdcbdcbddbcdd Q_SS 
32 5 1 3.89062 88 100 0 TeTeaTeddTeadaacbTedadcacaTeTebccaadaTebTedTecbbccTedaTecccbadTecacaccbcbcabcbaaacaTedTebaccaaadccdbTeaTeacacdcTecbcbb Q_SS 
32 5 0 3.89062 37 18 3 ddcTedacbcccdaccdcc Q_SS 
32 5 1 3.89062 66 52 14 bbbbbTedcccdcaddTeaccdbdcTeTedabdcTecbadbaaaTebbTedbbacdcbd Q_SS 
32 5 2 3.89062 83 29 22 cccccTebcdTecbTeacbcaTedccdbcaTedc Q_SS 
32 5 5 3.89062 165 40 16 bbbdbbcbacbTeccaTeccacaaTebcTeTecacaadaaadcad Q_SS 
32 5 23 3.89062 354 53 64 bcbbbbbadbccbdbcaTecbTeTebcTebbccbadTeddadccTeTebabdcdccaTecb Q_SS 
32 5 11 3.89062 241 15 47 cddccccccdbbTedd Q_SS 
32 5 5 3.89062 136 24 21 bbccbbddccTedacaaTebccccdb Q_SS 
32 5 7 3.89062 168 30 40 dTebabcdbadaccdbbbbadbTebTedTedbcc Q_SS 
32 5 1 3.89062 82 69 7 bbaTebbdTebbadaccaTeTebadTecadTeccTedbTedbTedcbaddTecccadcaTecTecdcadbdbaadTeadaTea Q_SS 
32 5 5 3.89062 151 28 36 cccccdccdcTebbcTecbddcTeacddTedc Q_SS 
32 5 0 3.89062 44 47 0 cTeabTebdTeddbbaTecbbbcbcbcdddbabdaadbcdaTedbcTebcTeac Q_SS 
32 5 14 3.89062 274 114 17 ddccdbcabdbdbabcacTebcbdbbbacbdaadbaacddcTebTebTecdcadccTecbaTebcTeddcbbcaddcTedaTebdcbaTeccbTeTedacbadTecadaaTeTeaTecTebabbbddTedac Q_SS 
32 5 38 3.89062 472 18 153 cccccccaccacddacTec Q_SS 
32 5 9 3.89062 231 72 18 bbdcdbccbdbcabdbTeddacdcTeTedccbTebbTecaaadcddddbdacaccccbTeabTebdbaabcdadaTedTed Q_SS 
32 5 1 3.89062 70 41 5 ddcdTedTeddaTeabcabaTeaaaabTecbabcbTecbcaadTebdc Q_SS 
32 5 2 3.89062 99 13 9 cccccabcaTebac Q_SS 
32 5 4 3.89062 137 41 22 accbdcbbbTeadbdbabacTeTebbcccbbaTebcbdcbbaadd Q_SS 
32 5 0 3.89062 28 28 0 bcbacTebbccaadTedbbabaabbTebaTeb Q_SS 
32 5 2 3.89062 104 42 10 accbcadbTeadaccTedabdccabcdbcaacaadTecddddaad Q_SS 
32 5 4 3.89062 145 25 17 cbdbcbccdcbdabTecccTeacdbcb Q_SS 
32 5 7 3.89062 191 24 23 bbbcbadcdTeddbaacaacbTeddb Q_SS 
32 5 2 3.89062 111 93 3 dadddbcdbcTeadabdccdbccbddacdacccccbaadbadabTecbcdcadcbacaTebTecddddcdacdTeadTeabbbdbcdaaTebaTecbcTedd Q_SS 
32 5 2 3.89062 93 33 34 aTecdcdcbdTebbaacTebbbdcdbacbccbTecbd Q_SS 
32 5 4 3.89062 146 38 22 bbbdbaTebbbabcdacTebTedcaacdaTecTecTecaTedadc Q_SS 
32 5 2 3.89062 107 44 9 cddccdddddTeaddbaccccTeadTecTebaabTecbbaTedTeacTeTebb Q_SS 
32 5 1 3.89062 49 30 4 bdbcTeTecTebabTebbbbTecdddddTeaTedbcd Q_SS 
32 5 2 3.89062 81 29 29 TebcTebcdcbacbaTebaaTedbddaccaTedb Q_SS 
32 5 13 3.89062 260 41 67 dddcdddcdddbcbdbbTebdcbbaTeabadddcdcbdaabab Q_SS 
32 5 4 3.89062 139 32 31 adddddbbddcTeaTeddcTebTecbcdbbbdbTedc Q_SS 
32 5 10 3.89062 231 28 37 bbbddcdbdcbbcbaTebTeadacdTeaaTeb Q_SS 
32 5 8 3.89062 205 41 38 bccccbcdTeccbbbbbdabadcbdTeaccaaaddTeTedcadcd Q_SS 
32 5 1 3.89062 75 12 17 bbcbcbdbTeacd Q_SS 
32 5 39 3.89062 455 56 64 cccccccccbaTebcTebTeaabcbTeTedTeTecTeacaabdcdddbTeabcTebTecabTeabTecb Q_SS 
32 5 9 3.89062 214 25 35 bbbdbbaTebbbdbabdTeacbbacad Q_SS 
32 5 1 3.89062 60 27 17 dTeccbTecbdbdbdTeacTecTeTedTedTedTec Q_SS 
32 5 9 3.89062 202 30 36 bbbdcdTeadabdaabbdaaaTebTeccddccd Q_SS 
32 5 0 3.89062 53 58 0 bcaaadTeaacddcdaTebdbTecTebabcdcdbcddddbcbccdadccTeaccaaccTeddTed Q_SS 
32 5 0 3.89062 33 34 3 bbTecbdbbbabcTedbTedabbdadbabcbdbTeccd Q_SS 
32 5 1 3.89062 78 8 10 ddddddcd Q_SS 
32 5 3 3.89062 134 54 9 ddadcdbcdTedbTecdcacaTedabcTebdbbTecddcbTebTeabcbbTeadbdTeaddcd Q_SS 
32 5 2 3.89062 98 32 8 ccddcdbTeddaaTeaTebTedTedcbccaadccdTeb Q_SS 
32 5 6 3.89062 184 12 21 ddccccbTebdcb Q_SS 
32 5 5 3.89062 161 37 26 dddbdcccTeadcabbTedacbcadTeadaaaTecdTedbac Q_SS 
32 5 31 3.89062 420 51 54 bbcbdabcccbbTecbdTeacaaadadTebdbaTebabdTeabbbbTedadcbbdcc Q_SS 
32 5 2 3.89062 93 11 18 ddddbdddaac Q_SS 
32 5 59 3.89062 595 47 118 TeacccccadcbcbbcTeacbTedTeTecccTebTebTecdTebTeTecccddcccdd Q_SS 
32 5 1 3.89062 64 20 28 dddbdcTebTeTebcTebTebccdb Q_SS 
32 5 0 3.89062 33 26 6 ddddabcbdcTedbTedabadbbabcbd Q_SS 
32 5 12 3.89062 250 41 33 bbcbbbbbbcbdTebabbadbdbbbaaaTebcdacdbdTecccd Q_SS 
32 5 3 3.89062 107 39 28 TeabbTeabbTeTebbbaTeaTecddadTeaTebcTeabcccTedcbac Q_SS 
32 5 0 3.89062 34 26 4 bcccdTebbdbTebTebbdTebacacdbcd Q_SS 
32 5 1 3.89062 53 23 21 ccccccabddaTecbcTeTedaTebTeb Q_SS 
32 5 4 3.89062 132 34 13 ccddddTeabTeaTeadcccdadddcadabcTeTeddab Q_SS 
32 5 5 3.89062 147 73 5 cdcddTecddccddbdTedadbbbbaTecacbccbTedadbbTeacdcbbcadbcdacaddddTeaaddcTecaaacTebc Q_SS 
32 5 18 3.89062 310 47 47 adcddTeddcaaTeddcbdTeacdcaaaadTebTebbTeaaaTecdTebaacddd Q_SS 
32 5 3 3.89062 122 23 12 bbdabdTebdacTedTeTeTeaddccbb Q_SS 
32 5 12 3.89062 248 36 38 dddddacbcaTedaTebcbTecaabbaddcTebTecaTecac Q_SS 
32 5 2 3.89062 113 128 0 bcabdaccdccTeddTeaadaacaTeabddbabcbddbbTecbdaabacTeccTeaaaccTebTebabbcadbadaddcaTecbTeaaTedbaTebcTedaabcTeTebaaddaTecaTeccdcdadaabbbaadcbcTecadadb Q_SS 
32 5 3 3.89062 121 28 25 ddcdbdTedddacadbacabaTebdddTead Q_SS 
32 5 0 3.89062 48 55 2 bdcdaaTebTeTeTecTeTecTebbcabbdadaacadabTebTebbaadcTedcdTeTecbdTedaTed Q_SS 
32 5 5 3.89062 162 34 30 cccbcccbbcababTecbabbaaTebbcbbbcbcbd Q_SS 
32 5 6 3.89062 176 21 28 cccccTeTebdacTeccccddddb Q_SS 
32 5 80 3.89062 638 49 102 bdccbdadbbaddaTecbTeadTecacccbadaaTedbdadbbbbcdTeTebddc Q_SS 
32 5 7 3.89062 190 73 19 bddbbbabbcdTedcbbbcdcdddabTeacbTeadbdTebcTeabbbTedacaTedddbddddTeadabTedabbbaaTebbc Q_SS 
32 5 12 3.89062 261 64 12 dbddbbbTeaTecTeTebaacdadbdTeadbTecTebaaTebcdbabTeccccacacTeTecdbTeTebcTedbTebTeb Q_SS 
32 5 14 3.89062 260 41 65 daddddaacdabbbaabbaaadaddcddTeacTedbTedcbbTeb Q_SS 
32 5 74 3.89062 705 29 68 cdddcbcdbcbcddbcbbbaTeaadbTeaTec Q_SS 
32 5 1 3.89062 58 33 23 TebcTebccTeTeaabddbcdbcadcdbaTecaacadd Q_SS 
32 5 2 3.89062 95 117 0 acdccaaTedTeaccbacacaTedcbbbadcTebbcbbabdddTebdadbabTedTeacTeccddadbcTecdcddbabdcTecbcdddbcdcTedbbTebdTecaTeacadadTecccabTeadaTeTeaabTeb Q_SS 
32 5 4 3.89062 146 64 8 bTebdbdTedTeTedaccccdTeaTedTeccacababacTebabTecTecTecTeadcdcdTeccdTebaaaTecbTeTeb Q_SS 
32 5 7 3.89062 171 38 35 bbdbbTeTebdbdbdbbbTeaTeccTedccacbaTedcdbbccd Q_SS 
32 5 5 3.89062 166 82 21 bdbdbbccabcdbbcTedbdTebTeddcccbbdTebbcdacTeaabcTecddTecbbTecaTedaTebbdaabTedcbbbbdaTedaTeabTeTeab Q_SS 
32 5 3 3.89062 124 32 9 ccbTecdabbdbabdTecabbbabdbcaadbcbd Q_SS 
32 5 3 3.89062 122 34 38 ddddbdbdabdbbcTeTecabbTebdacTecabcddbd Q_SS 
32 5 1 3.89062 54 23 15 bdbbbdbbbbTedbbcbacTeabbc Q_SS 
32 5 0 3.89062 43 46 5 ccdcbddbdbbTedbacTedTeabbdcbadbTebcdTedcddabTebTeccTeb Q_SS 
32 5 0 3.89062 41 40 4 dcddcabTecbdcbbdbacaabbTecbcbaccbTeaTeddTeccb Q_SS 
32 5 1 3.89062 78 86 3 cccaddcTedaacbTeTeaacacaacbddaTebdTeTecTecadcbabcaTedTecTeabbddcTedadaaTeaacddTedcbTeddddcbabcabTebTec Q_SS 
32 5 4 3.89062 155 39 8 cbcdcdbcabdcaTedcbbacTecTeabdbacbbTeccaccTeb Q_SS 
32 5 3 3.89062 127 15 16 ccbcbdcbcddTecTed Q_SS 
32 5 8 3.89062 199 40 50 bbbadbdddacdcdacdbdaTeabTebccTebbdcTedccTedcb Q_SS 
32 5 26 3.89062 392 18 77 ddbcdabTedaabcdbacc Q_SS 
32 5 12 3.89062 251 18 56 bbbbbddcdabaadbacb Q_SS 
32 5 2 3.89062 111 62 5 dbbcTedbTedddadaTeTedadbacdTebTeTedbccbTebTedTebaaaTeccTecbaaaadbcTebbdbacb Q_SS 
32 5 2 3.89062 92 41 7 dcddbdddbcaadccbdcadccdbcdTedTedabbbTeTeaTeTeTec Q_SS 
32 5 2 3.89062 93 32 40 TeaTeTebbbbbbbbbbdcdbdbddbbabdddaTed Q_SS 
32 5 5 3.89062 149 36 29 bbbdcTebcddTeacTebdcdbbdacdTedadaTeacdcbb Q_SS 
32 5 21 3.89062 336 18 63 cccccbcdbcdTebaabbc Q_SS 
32 5 0 3.89062 47 50 8 ccccdcddTeaaTeTebcdddbdccaaTeTebbbTeaacdbadaabTeacTeaTeTeaTeb Q_SS 
32 5 5 3.89062 148 21 14 dbbcbdcddbdTedaTeacbTecd Q_SS 
32 5 0 3.89062 40 28 7 bbbTecbcbTebcaTecacabbbdTeTedabTec Q_SS 
32 5 22 3.89062 306 27 196 TeaTeTeadTebbTeadbbbdTeddbdcTecdab Q_SS 
32 5 24 3.89062 374 49 61 babbdbabbdaddccbdTebTedcacdadTeadTebcadTedadadabaTeadbd Q_SS 
32 5 17 3.89062 307 13 46 ddbddbcdbdccc Q_SS 
32 5 0 3.89062 48 17 6 dcdcbbTedcdaaadbcd Q_SS 
32 5 2 3.89062 105 52 9 ddcdbcdaTecaddbcbTedTecTeacaabcbddabaTedcdcbTedTecTeadTeccbcd Q_SS 
32 5 3 3.89062 113 89 2 dTeccacbbbdbcbTeaadbbcbdbdTebadTeaaTedbddcTedTebbbaacbbdbTebddTecTecdTecbcTeaaaccbcbcdTeccaadTedTebTedaTec Q_SS 
32 5 1 3.89062 72 19 19 dbdcdcdcTedbadTeddabd Q_SS 
64 3 5 3.89062 150 181 0 TcaTcaaTcaTcbTcTcabbbabTcTcbTcbaaTcbbbbbTcTcbTcaaaTcbaTcaTcbaTcaTcbbbaTcbbbTcTcaabbaTcaTcTcaTcbaTcbTcaabTcbbbaaTcTcbaTcbTcabTcabTcbbbaaTcaTcbTcaTcbabaTcaaTcaTcbbbTcaaTcabbbbaTcTcababbbbaTcaTcbababTcbTcabTcbbbabaTcTcaaaaTcbaTcaTcaabTcabbb Q_SS 
64 3 11 3.89062 227 283 0 bbbTcTcTcaaTcbabaaTcaTcTcabTcbTcTcTcaaTcaaTcaaaTcbTcaTcabTcTcaaTcbabbTcbTcaTcbaaabababTcaTcbTcbaTcaTcaababbTcabTcaabbbbTcaTcaaaTcTcTcaTcaTcbbaabbTcTcaTcTcaTcaabbbbbaaTcaTcaTcbbTcbaTcbTcabTcbbaabbaTcabaTcbbTcaaTcTcaTcbaaTcTcbbbbaaTcbaabaTcaaTcbTcTcaabTcbaaTcTcaTcaabTcaTcTcaTcaTcabTcTcaTcbabaTcTcbbbbTcbbabbababbTcaTcbbabTcTcabaabaTcaTcbTcaTcbTcaTcbabTcbaTcTcbTcaTcabTcabbabTca Q_SS 
64 3 7 3.89062 176 208 0 baaaabaaTcTcbTcaaaTcTcTcTcaaTcbaTcbaTcTcbbaaaababbbaTcbTcTcbbTcabTcTcTcbaaaTcabbTcbbabTcTcaaaaaaaaTcaTcbabaaTcbTcTcbabbabaTcaTcbTcaabbaaaabTcaaTcbbbaTcTcbaTcabTcbTcaaaTcabbTcaTcTcaTcaTcabTcbbaabTcaTcaaTcTcbbbTcbTcabbbaTcaaaaaabTcbabTcTcaabbTcaTcaTcabaTcabaaaTcbTcaabTcb Q_SS 
64 3 7 3.89062 186 219 0 bbaTcbaabaTcbaaaTcabbaaaaaaabaaaaabbTcbbbTcbbTcaaaabTcbTcbabbTcTcbTcTcaaTcbbbTcaTcaababbaTcabTcbTcabbaaaTcTcaabTcbbabTcaTcaTcTcbbbbbabTcabTcbbTcaaTcbaTcbTcbaaTcbbbbTcabTcbTcbbbaTcabbaabaabbababbbTcbbabTcbabbbbbTcbTcabTcbTcabaabaaTcbTcTcbTcbbbTcTcabbabababaabaabbabbTcb Q_SS 
64 3 145 4.40234 939 139 147 TcaTcaabaabababTcabbababbTcaTcTcTcaabTcaabaaabTcaTcababbaabaTcaTcbaTcaTcbbTcbbbbTcabTcabaabTcaTcbbbTcabaaaaTcbaTcaTcababaaaaaabbbabTcbbbbTcbaTcaTcaaaabaTcbbabTcbaaTcabTcb Q_SS 
64 3 4 4.40234 141 163 0 aTcbabbbTcTcaTcaTcaabbbaTcbTcbTcabTcTcabaTcTcbTcaabTcaTcaTcTcbbTcaTcbTcbbaaTcbTcbbbaTcbbTcabTcTcaTcabTcTcaaaTcaaTcaTcaTcaabbaabbbTcbbaTcbaabTcabbaabbabaTcbbTcbbaTcaaabaaaaabbTcTcTcababaTcbbabaTcaTcbaaaTcbbTcbTcb Q_SS 
64 3 9 4.40234 165 192 23 TcaTcTcabTcbaTcaaaTcabTcbbbbTcababTcbTcbbaTcbaaaTcbabaaaTcbTcbTcabbbTcbTcTcaabTcTcbaabbTcaaaaTcbTcaTcbaaabbTcbaaTcbaaTcTcaTcbTcaTcaTcaTcbbabbbaabTcbaTcababTcaTcbTcbbaaaaTcaTcaaTcaaTcbbaaTcaTcabTcbbTcbaTcbTcaTcabbabTcbaaabababTcaTcabTcbaTcTcTcaabbbb Q_SS 
64 3 1 4.40234 54 59 0 TcbbTcaTcTcaaTcaTcTcbaTcbTcbTcTcbbbTcabTcbbbbaabaaTcTcbbababTcbbbbTcbbaTcbbab Q_SS 
64 3 62 4.40234 524 152 99 TcTcaTcTcTcTcaTcTcaTcTcTcaTcaabbbbbbbbaaTcTcaaTcaTcTcaTcbTcbTcTcaTcbaabTcTcbbTcabbaTcaabbaTcbbaTcaTcabbTcbTcbbaabbTcbaTcTcTcTcTcbTcbTcabaaTcaaaTcbTcTcaTcbaaTcabbbabaTcTcaaaaaTcbabbTcbTcaTcbbTcbTcaTcaabaaTcTca Q_SS 
64 3 9 4.40234 197 247 0 TcaaTcaTcbTcTcTcbTcbTcTcbbTcTcbTcbTcTcbbaTcTcbTcabbaabTcbaTcbTcaaabbTcbabbbTcbTcbTcaTcaaTcaabbaabTcTcbbaTcabTcabbabTcaabTcaabbTcbTcTcTcbaabaTcaTcaTcTcabTcbTcabTcTcbbaaTcaTcaaTcaabbTcabaTcTcabaabbbbabTcbabTcbTcabTcTcbTcbbabbbaaTcabbabTcbaabbTcbTcTcaabbaTcbbaaTcabbbTcaTcababbaaababaTcabbbabaTcaTcbbbTcaTcaaaTcbbTcbTcaTcabb Q_SS 
64 3 2 4.40234 92 100 0 TcbTcTcabTcTcTcTcTcaTcbTcbabTcTcbabTcaTcaTcTcabbaaTcTcaTcTcbTcTcTcabTcbbbaTcaTcaTcbbTcbbabTcbbTcbbbaaTcaTcTcaaabaaaTcaTcbbTcaaTcaTcaabaTcTcb Q_SS 
64 3 1626 5.66406 3201 56 567 TcaTcababTcbTcaTcababTcababababTcaabTcaababababababbabaaTcaTcbbTcab Q_SS 
64 3 3 5.66406 106 129 0 aTcTcabbbabbaababTcTcbaaaaaabbaTcTcbaaTcbTcabTcaaTcTcTcbabTcaabTcaTcabbbbaTcaTcbabTcTcbbaabbbTcaaaaTcbTcabbTcbTcbababaaTcbTcbbaaTcTcTcaabTcaTcaTcaaTcbaabaabTcbTcaab Q_SS 
64 3 13 5.66406 249 328 0 bTcbabTcTcbaaaaaabTcbaTcabTcbTcbaabTcTcaTcTcbabbaabTcabaaabbTcabTcbbbbbabTcTcbbaTcbbbTcaTcbTcababTcbTcabTcaTcbbTcTcbababaTcabbaTcababTcbTcbaTcbbbaaTcTcbaTcTcaabaaTcaTcaaTcaTcabTcaTcaTcaTcTcaaabTcaabbTcaaTcaTcaTcTcbTcaTcaaTcbTcbbTcbbTcaTcaTcTcaaaabbaTcbaTcbaabbTcabTcababbbaTcbTcbTcabbTcbbaaTcaaTcaaTcaTcbaaTcbbTcTcabbaaTcaaTcbabTcabTcbaTcaabbbbTcbaTcaTcaaabababaaTcTcaaTcbaTcabaTcbbbaTcaabbaTcbTcbaTcTcaTcabTcbbTcTcTcbaaTcbbTcb Q_SS 
64 3 145 5.66406 818 124 126 TcaTcaTcTcaTcTcbaTcbaabTcaTcabbbbabbbTcaTcaTcTcaaaTcTcbTcbTcbaTcaTcTcabTcaTcbaaTcaaTcbTcTcabTcabbTcaTcTcbTcabbbbTcabTcaTcaabTcaaaaTcbbaTcTcaTcaaTcaTcaabTcTcbbbbbTcbbTcbb Q_SS 
64 3 2 5.66406 96 103 0 ababTcTcTcbTcaTcTcbaTcTcaabbaaabTcbbTcaTcTcbaTcTcaaabTcTcaTcaTcaTcTcababbbabbbbbbTcbaTcTcbTcbbTcaTcbaTcTcTcaTcTcbTcbbbbaTcTcTcbTcabbbTcbabTcb Q_SS 
